Epoch: [0][0/1], lr: 0.00100	Time 8.137 (8.137)	Data 3.652 (3.652)	Loss 2.2996 (2.2996)	Prec@1 2.300 (2.300)	Prec@5 2.300 (2.300)
Epoch: [60][0/1], lr: 0.00010	Time 3.616 (3.616)	Data 3.443 (3.443)	Loss 2.2131 (2.2131)	Prec@1 2.213 (2.213)	Prec@5 2.213 (2.213)
Epoch: [61][0/1], lr: 0.00010	Time 3.859 (3.859)	Data 3.698 (3.698)	Loss 2.2096 (2.2096)	Prec@1 2.210 (2.210)	Prec@5 2.210 (2.210)
Epoch: [62][0/1], lr: 0.00010	Time 3.633 (3.633)	Data 3.468 (3.468)	Loss 2.2085 (2.2085)	Prec@1 2.209 (2.209)	Prec@5 2.209 (2.209)
Epoch: [63][0/1], lr: 0.00010	Time 3.635 (3.635)	Data 3.470 (3.470)	Loss 2.2067 (2.2067)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Epoch: [64][0/1], lr: 0.00010	Time 3.641 (3.641)	Data 3.476 (3.476)	Loss 2.2070 (2.2070)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Test: [0/1]	Time 2.914 (2.914)	Loss 2.2036 (2.2036)	Prec@1 2.204 (2.204)	Prec@5 2.204 (2.204)
Testing Results: Prec@1 2.204 Prec@5 2.204 Loss 2.20363 
Best Prec@1: 2.299
Epoch: [65][0/1], lr: 0.00010	Time 3.609 (3.609)	Data 3.443 (3.443)	Loss 2.1982 (2.1982)	Prec@1 2.198 (2.198)	Prec@5 2.198 (2.198)
Epoch: [66][0/1], lr: 0.00010	Time 3.612 (3.612)	Data 3.448 (3.448)	Loss 2.2088 (2.2088)	Prec@1 2.209 (2.209)	Prec@5 2.209 (2.209)
Epoch: [67][0/1], lr: 0.00010	Time 3.639 (3.639)	Data 3.477 (3.477)	Loss 2.2033 (2.2033)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Epoch: [68][0/1], lr: 0.00010	Time 3.712 (3.712)	Data 3.546 (3.546)	Loss 2.2059 (2.2059)	Prec@1 2.206 (2.206)	Prec@5 2.206 (2.206)
Epoch: [69][0/1], lr: 0.00010	Time 3.643 (3.643)	Data 3.479 (3.479)	Loss 2.2094 (2.2094)	Prec@1 2.209 (2.209)	Prec@5 2.209 (2.209)
Test: [0/1]	Time 2.858 (2.858)	Loss 2.2026 (2.2026)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Testing Results: Prec@1 2.203 Prec@5 2.203 Loss 2.20256 
Best Prec@1: 2.299
Epoch: [70][0/1], lr: 0.00010	Time 3.627 (3.627)	Data 3.463 (3.463)	Loss 2.2018 (2.2018)	Prec@1 2.202 (2.202)	Prec@5 2.202 (2.202)
Epoch: [71][0/1], lr: 0.00010	Time 3.679 (3.679)	Data 3.513 (3.513)	Loss 2.2059 (2.2059)	Prec@1 2.206 (2.206)	Prec@5 2.206 (2.206)
Epoch: [72][0/1], lr: 0.00010	Time 3.647 (3.647)	Data 3.485 (3.485)	Loss 2.2042 (2.2042)	Prec@1 2.204 (2.204)	Prec@5 2.204 (2.204)
Epoch: [73][0/1], lr: 0.00010	Time 3.617 (3.617)	Data 3.451 (3.451)	Loss 2.2193 (2.2193)	Prec@1 2.219 (2.219)	Prec@5 2.219 (2.219)
Epoch: [74][0/1], lr: 0.00010	Time 3.619 (3.619)	Data 3.453 (3.453)	Loss 2.2030 (2.2030)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Test: [0/1]	Time 2.878 (2.878)	Loss 2.2014 (2.2014)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Testing Results: Prec@1 2.201 Prec@5 2.201 Loss 2.20136 
Best Prec@1: 2.299
Epoch: [75][0/1], lr: 0.00010	Time 3.630 (3.630)	Data 3.465 (3.465)	Loss 2.1991 (2.1991)	Prec@1 2.199 (2.199)	Prec@5 2.199 (2.199)
Epoch: [76][0/1], lr: 0.00010	Time 3.619 (3.619)	Data 3.457 (3.457)	Loss 2.2078 (2.2078)	Prec@1 2.208 (2.208)	Prec@5 2.208 (2.208)
Epoch: [77][0/1], lr: 0.00010	Time 3.628 (3.628)	Data 3.463 (3.463)	Loss 2.1996 (2.1996)	Prec@1 2.200 (2.200)	Prec@5 2.200 (2.200)
Epoch: [78][0/1], lr: 0.00010	Time 3.660 (3.660)	Data 3.496 (3.496)	Loss 2.1926 (2.1926)	Prec@1 2.193 (2.193)	Prec@5 2.193 (2.193)
Epoch: [79][0/1], lr: 0.00010	Time 3.629 (3.629)	Data 3.463 (3.463)	Loss 2.2075 (2.2075)	Prec@1 2.208 (2.208)	Prec@5 2.208 (2.208)
Test: [0/1]	Time 2.846 (2.846)	Loss 2.2000 (2.2000)	Prec@1 2.200 (2.200)	Prec@5 2.200 (2.200)
Testing Results: Prec@1 2.200 Prec@5 2.200 Loss 2.20002 
Best Prec@1: 2.299
Epoch: [80][0/1], lr: 0.00010	Time 3.626 (3.626)	Data 3.460 (3.460)	Loss 2.2060 (2.2060)	Prec@1 2.206 (2.206)	Prec@5 2.206 (2.206)
Epoch: [81][0/1], lr: 0.00010	Time 3.649 (3.649)	Data 3.484 (3.484)	Loss 2.2029 (2.2029)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Epoch: [82][0/1], lr: 0.00010	Time 3.607 (3.607)	Data 3.446 (3.446)	Loss 2.2033 (2.2033)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Epoch: [83][0/1], lr: 0.00010	Time 3.616 (3.616)	Data 3.450 (3.450)	Loss 2.2114 (2.2114)	Prec@1 2.211 (2.211)	Prec@5 2.211 (2.211)
Epoch: [84][0/1], lr: 0.00010	Time 3.620 (3.620)	Data 3.456 (3.456)	Loss 2.1988 (2.1988)	Prec@1 2.199 (2.199)	Prec@5 2.199 (2.199)
Test: [0/1]	Time 2.859 (2.859)	Loss 2.1987 (2.1987)	Prec@1 2.199 (2.199)	Prec@5 2.199 (2.199)
Testing Results: Prec@1 2.199 Prec@5 2.199 Loss 2.19867 
Best Prec@1: 2.299
Epoch: [85][0/1], lr: 0.00010	Time 3.625 (3.625)	Data 3.461 (3.461)	Loss 2.1953 (2.1953)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Epoch: [86][0/1], lr: 0.00010	Time 3.635 (3.635)	Data 3.473 (3.473)	Loss 2.1982 (2.1982)	Prec@1 2.198 (2.198)	Prec@5 2.198 (2.198)
Epoch: [87][0/1], lr: 0.00010	Time 3.635 (3.635)	Data 3.461 (3.461)	Loss 2.2035 (2.2035)	Prec@1 2.204 (2.204)	Prec@5 2.204 (2.204)
Epoch: [88][0/1], lr: 0.00010	Time 3.606 (3.606)	Data 3.443 (3.443)	Loss 2.1965 (2.1965)	Prec@1 2.196 (2.196)	Prec@5 2.196 (2.196)
Epoch: [89][0/1], lr: 0.00010	Time 3.605 (3.605)	Data 3.443 (3.443)	Loss 2.2015 (2.2015)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Test: [0/1]	Time 2.841 (2.841)	Loss 2.1975 (2.1975)	Prec@1 2.198 (2.198)	Prec@5 2.198 (2.198)
Testing Results: Prec@1 2.198 Prec@5 2.198 Loss 2.19754 
Best Prec@1: 2.299
Epoch: [90][0/1], lr: 0.00010	Time 3.600 (3.600)	Data 3.436 (3.436)	Loss 2.2009 (2.2009)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Epoch: [91][0/1], lr: 0.00010	Time 3.611 (3.611)	Data 3.435 (3.435)	Loss 2.2062 (2.2062)	Prec@1 2.206 (2.206)	Prec@5 2.206 (2.206)
Epoch: [92][0/1], lr: 0.00010	Time 3.615 (3.615)	Data 3.448 (3.448)	Loss 2.2073 (2.2073)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Epoch: [93][0/1], lr: 0.00010	Time 3.616 (3.616)	Data 3.453 (3.453)	Loss 2.2019 (2.2019)	Prec@1 2.202 (2.202)	Prec@5 2.202 (2.202)
Epoch: [94][0/1], lr: 0.00010	Time 3.675 (3.675)	Data 3.510 (3.510)	Loss 2.1991 (2.1991)	Prec@1 2.199 (2.199)	Prec@5 2.199 (2.199)
Test: [0/1]	Time 2.852 (2.852)	Loss 2.1961 (2.1961)	Prec@1 2.196 (2.196)	Prec@5 2.196 (2.196)
Testing Results: Prec@1 2.196 Prec@5 2.196 Loss 2.19613 
Best Prec@1: 2.299
Epoch: [95][0/1], lr: 0.00010	Time 3.625 (3.625)	Data 3.461 (3.461)	Loss 2.2015 (2.2015)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Epoch: [96][0/1], lr: 0.00010	Time 3.627 (3.627)	Data 3.463 (3.463)	Loss 2.1912 (2.1912)	Prec@1 2.191 (2.191)	Prec@5 2.191 (2.191)
Epoch: [97][0/1], lr: 0.00010	Time 3.685 (3.685)	Data 3.521 (3.521)	Loss 2.1969 (2.1969)	Prec@1 2.197 (2.197)	Prec@5 2.197 (2.197)
Epoch: [98][0/1], lr: 0.00010	Time 3.613 (3.613)	Data 3.448 (3.448)	Loss 2.2010 (2.2010)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Epoch: [99][0/1], lr: 0.00010	Time 3.630 (3.630)	Data 3.465 (3.465)	Loss 2.1975 (2.1975)	Prec@1 2.197 (2.197)	Prec@5 2.197 (2.197)
Test: [0/1]	Time 2.867 (2.867)	Loss 2.1949 (2.1949)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Testing Results: Prec@1 2.195 Prec@5 2.195 Loss 2.19488 
Best Prec@1: 2.299
Epoch: [100][0/1], lr: 0.00001	Time 3.680 (3.680)	Data 3.515 (3.515)	Loss 2.1869 (2.1869)	Prec@1 2.187 (2.187)	Prec@5 2.187 (2.187)
Epoch: [101][0/1], lr: 0.00001	Time 3.743 (3.743)	Data 3.576 (3.576)	Loss 2.1930 (2.1930)	Prec@1 2.193 (2.193)	Prec@5 2.193 (2.193)
Epoch: [102][0/1], lr: 0.00001	Time 3.636 (3.636)	Data 3.469 (3.469)	Loss 2.2046 (2.2046)	Prec@1 2.205 (2.205)	Prec@5 2.205 (2.205)
Epoch: [103][0/1], lr: 0.00001	Time 3.620 (3.620)	Data 3.452 (3.452)	Loss 2.1970 (2.1970)	Prec@1 2.197 (2.197)	Prec@5 2.197 (2.197)
Epoch: [104][0/1], lr: 0.00001	Time 3.744 (3.744)	Data 3.579 (3.579)	Loss 2.1994 (2.1994)	Prec@1 2.199 (2.199)	Prec@5 2.199 (2.199)
Test: [0/1]	Time 2.852 (2.852)	Loss 2.1948 (2.1948)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Testing Results: Prec@1 2.195 Prec@5 2.195 Loss 2.19481 
Best Prec@1: 2.299
Epoch: [105][0/1], lr: 0.00001	Time 3.605 (3.605)	Data 3.440 (3.440)	Loss 2.1980 (2.1980)	Prec@1 2.198 (2.198)	Prec@5 2.198 (2.198)
Epoch: [106][0/1], lr: 0.00001	Time 3.646 (3.646)	Data 3.482 (3.482)	Loss 2.1953 (2.1953)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Epoch: [107][0/1], lr: 0.00001	Time 3.714 (3.714)	Data 3.558 (3.558)	Loss 2.2031 (2.2031)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Epoch: [108][0/1], lr: 0.00001	Time 3.610 (3.610)	Data 3.443 (3.443)	Loss 2.2014 (2.2014)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Epoch: [109][0/1], lr: 0.00001	Time 3.618 (3.618)	Data 3.454 (3.454)	Loss 2.1936 (2.1936)	Prec@1 2.194 (2.194)	Prec@5 2.194 (2.194)
Test: [0/1]	Time 2.875 (2.875)	Loss 2.1946 (2.1946)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Testing Results: Prec@1 2.195 Prec@5 2.195 Loss 2.19459 
Best Prec@1: 2.299
Epoch: [110][0/1], lr: 0.00001	Time 3.726 (3.726)	Data 3.560 (3.560)	Loss 2.2006 (2.2006)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Epoch: [111][0/1], lr: 0.00001	Time 3.630 (3.630)	Data 3.466 (3.466)	Loss 2.1914 (2.1914)	Prec@1 2.191 (2.191)	Prec@5 2.191 (2.191)
Epoch: [112][0/1], lr: 0.00001	Time 3.624 (3.624)	Data 3.461 (3.461)	Loss 2.2033 (2.2033)	Prec@1 2.203 (2.203)	Prec@5 2.203 (2.203)
Epoch: [113][0/1], lr: 0.00001	Time 3.931 (3.931)	Data 3.759 (3.759)	Loss 2.2013 (2.2013)	Prec@1 2.201 (2.201)	Prec@5 2.201 (2.201)
Epoch: [114][0/1], lr: 0.00001	Time 4.065 (4.065)	Data 3.902 (3.902)	Loss 2.1912 (2.1912)	Prec@1 2.191 (2.191)	Prec@5 2.191 (2.191)
Test: [0/1]	Time 3.115 (3.115)	Loss 2.1947 (2.1947)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Testing Results: Prec@1 2.195 Prec@5 2.195 Loss 2.19465 
Best Prec@1: 2.299
Epoch: [115][0/1], lr: 0.00001	Time 3.604 (3.604)	Data 3.440 (3.440)	Loss 2.1988 (2.1988)	Prec@1 2.199 (2.199)	Prec@5 2.199 (2.199)
Epoch: [116][0/1], lr: 0.00001	Time 3.612 (3.612)	Data 3.451 (3.451)	Loss 2.1948 (2.1948)	Prec@1 2.195 (2.195)	Prec@5 2.195 (2.195)
Epoch: [117][0/1], lr: 0.00001	Time 3.712 (3.712)	Data 3.546 (3.546)	Loss 2.1901 (2.1901)	Prec@1 2.190 (2.190)	Prec@5 2.190 (2.190)
Epoch: [118][0/1], lr: 0.00001	Time 3.629 (3.629)	Data 3.467 (3.467)	Loss 2.1983 (2.1983)	Prec@1 2.198 (2.198)	Prec@5 2.198 (2.198)
Epoch: [119][0/1], lr: 0.00001	Time 3.633 (3.633)	Data 3.468 (3.468)	Loss 2.1999 (2.1999)	Prec@1 2.200 (2.200)	Prec@5 2.200 (2.200)
Test: [0/1]	Time 2.845 (2.845)	Loss 2.1943 (2.1943)	Prec@1 2.194 (2.194)	Prec@5 2.194 (2.194)
Testing Results: Prec@1 2.194 Prec@5 2.194 Loss 2.19433 
Best Prec@1: 2.299
